4184.0,48.1453154875717,2132.7171843327087,2439.0,0.0,0.0,1.0,0.0,0.0,2.04827,0.0007,0.01105,0.73155,0.02272,0.22059,0.00539
3960.0,23.086616161616163,1204.9800682884295,2128.0,0.0,0.0,1.0,0.0,0.0,1.15377,0.00059,0.00769,0.58028,0.01659,0.12253,0.00696
4520.0,63.37057522123894,2560.5716004165643,2862.0,0.0,1.0,0.0,0.0,0.0,1.04555,0.0013,0.01096,0.43442,0.01525,0.14623,0.00352
7081.0,143.55698347691003,3650.0159097075298,4176.0,0.0,0.0,0.0,1.0,0.0,1.63145,0.00064,0.00945,0.91133,0.02164,0.17148,0.00517
2956.0,56.03552097428958,1539.473736291999,1875.0,1.0,0.0,0.0,0.0,0.0,3.53784,0.00105,0.01515,1.70109,0.02903,0.372,0.00641
4051.0,35.125894840780056,1385.9755341054497,2311.0,0.0,1.0,0.0,0.0,0.0,0.60169,0.00051,0.00504,0.30822,0.01301,0.06167,0.00268
3950.0,95.60253164556964,2313.7861357564807,2315.0,0.0,0.0,0.0,1.0,0.0,1.09177,0.00054,0.00903,0.59819,0.01817,0.12032,0.00352
2521.0,85.73780245934154,2015.111494744265,1576.0,0.0,0.0,0.0,1.0,0.0,1.04089,0.0005,0.00691,0.52931,0.01502,0.10496,0.00385
8215.0,0.7965916007303713,2884.0026365172016,4562.0,1.0,0.0,0.0,0.0,0.0,0.42798,0.00031,0.00714,0.21787,0.00953,0.04565,0.00229
1401.0,52.12419700214133,935.6356572278418,837.0,0.0,1.0,0.0,0.0,0.0,4.57846,0.00105,0.01647,2.17704,0.0346,0.50111,0.0081
9398.0,43.595765056394974,4328.358071676769,5196.0,0.0,0.0,1.0,0.0,0.0,0.13275,0.00042,0.00365,0.06188,0.00411,0.01556,0.00129
5744.0,80.29300139275766,3636.24232390258,3381.0,0.0,0.0,0.0,0.0,1.0,5.89976,0.00122,0.01963,2.832,0.04004,0.66083,0.01158
1892.0,32.3985200845666,390.6474930206345,987.0,1.0,0.0,0.0,0.0,0.0,2.2217,0.00091,0.0111,1.09489,0.02502,0.24136,0.00541
8600.0,112.81174418604652,2169.7428995752985,4628.0,0.0,0.0,1.0,0.0,0.0,0.23895,0.00022,0.0039,0.10998,0.00657,0.02441,0.00175
9208.0,56.03703301476977,1524.9180196296445,4189.0,1.0,0.0,0.0,0.0,0.0,4.93097,0.00142,0.01926,2.28829,0.03835,0.56273,0.00909
8957.0,36.795355587808416,2820.317043042574,5461.0,0.0,0.0,0.0,0.0,1.0,5.69519,0.00115,0.02017,2.2311,0.03963,0.71543,0.17634
7113.0,30.838324195135662,4578.604393701338,4213.0,0.0,1.0,0.0,0.0,0.0,5.66442,0.00121,0.02062,2.81413,0.04016,0.60264,0.00855
2587.0,94.73637417858524,1174.3141689420754,1582.0,0.0,0.0,0.0,0.0,1.0,3.43119,0.00206,0.01647,1.70214,0.03279,0.3576,0.00824
1257.0,93.43595863166269,739.2702292352022,678.0,0.0,0.0,1.0,0.0,0.0,0.45086,0.00062,0.00473,0.22992,0.00945,0.05008,0.00221
3940.0,86.73807106598984,132.20608786037502,465.0,0.0,0.0,0.0,0.0,1.0,0.11665,0.0002,0.00439,0.05593,0.00365,0.01307,0.00122
9050.0,148.50475138121547,5903.751565880367,5178.0,0.0,0.0,0.0,0.0,1.0,1.11488,0.00057,0.00988,0.13962,0.01602,0.10463,0.00502
7230.0,75.70013831258645,3071.441376167504,4112.0,0.0,0.0,1.0,0.0,0.0,5.72837,0.00116,0.01926,2.83652,0.03875,0.7926,0.00901
9339.0,93.89217260948708,2070.5554240974384,5151.0,0.0,0.0,0.0,1.0,0.0,3.63974,0.00121,0.01622,1.77558,0.03153,0.386,0.00701
3466.0,-63.16503173687248,3034.5291382777173,2164.0,0.0,0.0,1.0,0.0,0.0,6.14841,0.00119,0.02117,2.89801,0.04115,0.75739,0.01056
6142.0,16.989742754802997,2023.1846277974587,3863.0,0.0,1.0,0.0,0.0,0.0,0.82866,0.00059,0.00805,0.50224,0.02281,0.09346,0.00451
9573.0,67.90149378460252,2078.830588554592,5240.0,0.0,0.0,1.0,0.0,0.0,2.6495,0.0008,0.01277,1.54338,0.02668,0.29642,0.00934
7648.0,17.832374476987447,5055.842993133961,4386.0,1.0,0.0,0.0,0.0,0.0,6.28962,0.00148,0.02072,2.9964,0.04812,0.77058,0.01057
9906.0,25.61780738946093,845.5537395641344,2811.0,0.0,0.0,1.0,0.0,0.0,4.17998,0.00103,0.0198,2.44105,0.0318,0.42117,0.00654
7449.0,51.45106725734998,2614.231552291491,4389.0,0.0,0.0,0.0,0.0,1.0,6.6742,0.00145,0.02262,1.65908,0.04341,0.76684,0.01079
6342.0,49.1316619362977,4264.527214048491,3665.0,1.0,0.0,0.0,0.0,0.0,4.08335,0.0017,0.02062,2.24193,0.03684,0.42858,0.0112
9708.0,25.21600741656366,6488.197035218928,5694.0,0.0,0.0,1.0,0.0,0.0,2.77251,0.00091,0.01354,1.33767,0.02566,0.28345,0.00624
7120.0,70.79143258426966,3977.605416742968,4234.0,0.0,0.0,1.0,0.0,0.0,6.39258,0.0016,0.02072,3.29023,0.04023,0.90266,0.00937
3852.0,-4.093717549325026,2254.8268754167707,2250.0,0.0,0.0,1.0,0.0,0.0,3.34906,0.00096,0.01459,1.69383,0.02769,0.3544,0.00661
2475.0,21.125656565656566,415.3294965146034,1149.0,0.0,1.0,0.0,0.0,0.0,0.98317,0.00061,0.00689,0.508,0.01541,0.10743,0.00451
3082.0,64.19046073977937,703.4890199341602,1680.0,0.0,0.0,1.0,0.0,0.0,0.41692,0.00033,0.00475,0.16223,0.00951,0.04051,0.00248
8909.0,19.950050510719496,2178.33817614485,4906.0,0.0,0.0,1.0,0.0,0.0,0.66313,0.00041,0.00589,0.33855,0.0136,0.08314,0.00339
2884.0,14.240638002773926,412.1256932428968,1210.0,0.0,1.0,0.0,0.0,0.0,5.38111,0.00133,0.02173,2.64537,0.03722,0.61454,0.00831
1176.0,66.42517006802721,331.0777821023963,707.0,0.0,1.0,0.0,0.0,0.0,0.55956,0.00048,0.00567,0.19806,0.0113,0.05373,0.0032
7741.0,113.39000129182276,3200.665134691406,4717.0,0.0,0.0,1.0,0.0,0.0,0.08884,0.00014,0.00192,0.05864,0.00575,0.01214,0.0014
6687.0,43.90803050695379,3608.0800562493455,3758.0,0.0,0.0,0.0,1.0,0.0,3.99279,0.00098,0.0164,2.13291,0.03565,0.45375,0.00993
1594.0,37.13488080301129,269.4133200385521,740.0,0.0,0.0,0.0,1.0,0.0,3.06166,0.00084,0.01349,1.48756,0.02852,0.32592,0.00639
3358.0,26.41363907087552,226.78587953495145,778.0,0.0,0.0,1.0,0.0,0.0,0.17339,0.00021,0.00357,0.06508,0.005,0.0186,0.00144
6403.0,41.4463532719038,4126.588495251232,3798.0,0.0,0.0,0.0,0.0,1.0,0.79811,0.00047,0.00768,0.146,0.01231,0.07151,0.00294
5630.0,85.80142095914742,1903.5431529096209,3360.0,0.0,0.0,0.0,1.0,0.0,2.7315,0.0008,0.01374,1.46791,0.02835,0.28715,0.00634
4590.0,7.6459694989106755,2958.408903672559,2763.0,0.0,1.0,0.0,0.0,0.0,2.17974,0.0007,0.01209,1.07653,0.02417,0.2308,0.17474
2167.0,65.5916012921089,383.3245070380436,1031.0,0.0,0.0,0.0,1.0,0.0,1.43543,0.0006,0.00947,0.74026,0.01726,0.14265,0.00393
4713.0,-51.353702524931045,3019.009538006556,2769.0,1.0,0.0,0.0,0.0,0.0,0.33664,0.00044,0.00506,0.12899,0.00674,0.02842,0.00203
2883.0,27.50398890045092,1091.870391589848,1728.0,0.0,0.0,1.0,0.0,0.0,1.49151,0.00066,0.00908,0.73889,0.01936,0.1515,0.00413
7220.0,66.63753462603879,3038.688434551223,4461.0,1.0,0.0,0.0,0.0,0.0,0.56328,0.00036,0.00545,0.27751,0.01064,0.05921,0.00339
3547.0,114.60783760924726,2138.9522995637103,2122.0,0.0,1.0,0.0,0.0,0.0,3.52795,0.00091,0.01568,1.84766,0.0293,0.3863,0.0063
1356.0,39.72935103244838,79.42991786714374,277.0,0.0,0.0,0.0,0.0,1.0,0.84882,0.0005,0.00625,0.42606,0.01279,0.09,0.00506
4373.0,32.857077521152526,864.0553475606587,2242.0,0.0,0.0,0.0,0.0,1.0,0.12321,0.00017,0.0029,0.02095,0.00429,0.01307,0.00139
9392.0,33.094655025553664,4854.450085887884,5180.0,0.0,0.0,0.0,0.0,1.0,1.32094,0.00091,0.00875,0.55974,0.01654,0.13969,0.0051
1742.0,17.289322617680828,1006.99541673977,946.0,1.0,0.0,0.0,0.0,0.0,5.98058,0.00128,0.0197,2.87026,0.04027,0.66741,0.00946
6730.0,155.6922734026746,3078.1195967122403,3818.0,0.0,0.0,0.0,0.0,1.0,0.20282,0.00031,0.00377,0.08887,0.0053,0.0218,0.00162
9054.0,23.97857300640601,774.6162132765514,2601.0,1.0,0.0,0.0,0.0,0.0,3.027,0.00083,0.01323,1.45274,0.0271,0.32107,0.00636
8044.0,72.48694679264048,2970.664382825673,4676.0,0.0,1.0,0.0,0.0,0.0,5.53025,0.00114,0.0209,1.35199,0.03928,0.6369,0.0082
2942.0,29.067980965329703,1128.2068589831524,1812.0,0.0,0.0,0.0,1.0,0.0,4.43654,0.00103,0.0189,2.29867,0.0391,0.50871,0.00758
4357.0,67.75350011475786,1496.2119003611913,2440.0,0.0,0.0,1.0,0.0,0.0,0.60317,0.00045,0.0054,0.30408,0.01105,0.06263,0.00301
5261.0,50.13191408477476,226.1768035937089,781.0,0.0,0.0,0.0,1.0,0.0,1.35938,0.00063,0.00875,0.62266,0.01788,0.14599,0.00438
6897.0,61.77598956067855,4086.974130362317,3860.0,0.0,1.0,0.0,0.0,0.0,1.9362,0.00069,0.01066,0.24068,0.02012,0.1596,0.00469
6282.0,71.09996816300541,1979.0399535456636,3443.0,1.0,0.0,0.0,0.0,0.0,3.19441,0.00109,0.01363,1.52581,0.03036,0.34757,0.00592
7737.0,54.69510146051441,4857.768729020921,4754.0,0.0,1.0,0.0,0.0,0.0,2.64404,0.0008,0.01336,1.25269,0.02725,0.29823,0.00615
9495.0,65.18936282253817,752.7498784578019,2519.0,0.0,0.0,0.0,1.0,0.0,4.09726,0.00125,0.0172,2.16878,0.03474,0.43346,0.00793
3218.0,87.07924176507147,511.9220647430973,1434.0,0.0,1.0,0.0,0.0,0.0,6.09941,0.00141,0.02279,1.3925,0.04143,0.71089,0.01012
3324.0,92.4693140794224,1294.6938805157367,1813.0,0.0,0.0,1.0,0.0,0.0,0.69363,0.00044,0.00654,0.26252,0.01183,0.06048,0.00387
6860.0,-7.140816326530612,4415.314602468475,3925.0,1.0,0.0,0.0,0.0,0.0,0.76158,0.0004,0.00666,0.33693,0.01259,0.07768,0.00323
3813.0,33.84369263047469,309.4163150669096,1049.0,0.0,1.0,0.0,0.0,0.0,3.14135,0.00173,0.01441,1.54638,0.02882,0.32496,0.00583
8514.0,38.1503406154569,5912.857909300275,5124.0,0.0,0.0,1.0,0.0,0.0,0.97096,0.00083,0.0069,0.22635,0.0171,0.10146,0.00331
2529.0,7.154211150652432,736.5807735784297,1477.0,0.0,0.0,0.0,1.0,0.0,4.81808,0.00133,0.02104,2.53699,0.03533,0.64869,0.00748
5228.0,49.5181713848508,1458.8690650573135,3214.0,0.0,0.0,0.0,0.0,1.0,0.42847,0.00048,0.00426,0.20342,0.0106,0.05079,0.00287
8662.0,15.365042715308244,4309.368050954112,4925.0,0.0,0.0,1.0,0.0,0.0,1.85186,0.00078,0.01157,0.95541,0.02268,0.19412,0.00463
6493.0,47.87786847374095,855.307498691906,2582.0,0.0,1.0,0.0,0.0,0.0,5.01438,0.00112,0.01795,2.47453,0.04185,0.61814,0.00866
1031.0,17.41416100872939,114.74821317990896,362.0,1.0,0.0,0.0,0.0,0.0,2.87727,0.00094,0.01537,0.9802,0.02744,0.31536,0.00611
9066.0,41.03783366424002,1221.1107122208236,3633.0,0.0,1.0,0.0,0.0,0.0,0.07191,0.00026,0.00276,0.02149,0.00374,0.01006,0.00119
2415.0,13.157349896480332,661.1545138490994,1299.0,0.0,0.0,0.0,0.0,1.0,5.58953,0.0014,0.01856,1.92307,0.03943,0.6339,0.0091
9416.0,119.97875955819882,3092.81308052001,5030.0,0.0,0.0,1.0,0.0,0.0,0.3941,0.0003,0.00407,0.18869,0.00839,0.04175,0.00224
1212.0,21.037128712871286,76.0417275647367,264.0,0.0,0.0,0.0,1.0,0.0,5.89055,0.00172,0.02105,2.77896,0.04203,0.71815,0.17962
5205.0,40.11719500480307,737.670931234182,2164.0,1.0,0.0,0.0,0.0,0.0,0.10398,0.00017,0.00256,0.02174,0.00443,0.01338,0.00141
2331.0,55.25911625911626,1614.890452485247,1386.0,0.0,0.0,0.0,1.0,0.0,1.86861,0.00064,0.0104,0.64113,0.02255,0.20467,0.0055
5249.0,-17.72775766812726,2947.663487481024,2995.0,0.0,0.0,0.0,1.0,0.0,0.35511,0.00116,0.00618,0.17871,0.00825,0.03734,0.00292
9325.0,41.317211796246646,2433.127293450285,5088.0,1.0,0.0,0.0,0.0,0.0,1.82246,0.00067,0.01058,0.88836,0.02207,0.198,0.00527
9146.0,92.81500109337416,4608.404185340851,5660.0,0.0,1.0,0.0,0.0,0.0,5.82714,0.00152,0.01883,2.78418,0.04042,0.65821,0.00938
1016.0,33.83464566929134,231.96123806582844,561.0,0.0,0.0,0.0,1.0,0.0,5.52567,0.00135,0.02112,2.97476,0.04192,0.62217,0.00902
2838.0,22.104298801973226,1062.1195187632927,1540.0,0.0,0.0,1.0,0.0,0.0,0.06917,0.00015,0.00249,0.02862,0.00339,0.00758,0.00091
2156.0,61.36038961038961,1231.8525140652,1203.0,0.0,0.0,0.0,0.0,1.0,0.54354,0.00039,0.00557,0.24671,0.00996,0.05938,0.00249
8179.0,66.56914048172148,3832.5859997352063,4727.0,0.0,0.0,0.0,1.0,0.0,0.31083,0.00026,0.00411,0.14619,0.00735,0.03196,0.00194
8621.0,86.61547384294165,359.3666518700009,1243.0,0.0,0.0,1.0,0.0,0.0,4.52739,0.00104,0.01889,2.21236,0.03549,0.48636,0.00949
8898.0,0.4471791413800854,3835.7689060552334,5410.0,0.0,1.0,0.0,0.0,0.0,5.0298,0.00107,0.02357,0.61072,0.03654,0.43983,0.00832
8392.0,-51.42183031458532,4737.747454402454,4734.0,0.0,1.0,0.0,0.0,0.0,5.34698,0.00117,0.01749,2.94302,0.05149,0.60887,0.0096
8477.0,29.28429869057449,3929.31275300959,4949.0,0.0,0.0,0.0,1.0,0.0,4.71017,0.00117,0.01987,2.4939,0.03919,0.57844,0.01008
4861.0,38.373585681958446,2547.87423532295,2767.0,0.0,0.0,1.0,0.0,0.0,4.84103,0.00115,0.01785,2.4427,0.03651,0.53488,0.0105
8560.0,14.42873831775701,4644.983030216207,5104.0,1.0,0.0,0.0,0.0,0.0,1.60456,0.00068,0.00874,0.77163,0.01986,0.16556,0.00431
7912.0,122.5802578361982,5987.189673877078,4943.0,0.0,0.0,1.0,0.0,0.0,4.94217,0.00109,0.01715,2.60569,0.03513,0.54234,0.00986
6183.0,140.75400291120815,3262.964203498168,3755.0,0.0,0.0,0.0,1.0,0.0,4.19001,0.00101,0.01678,2.23427,0.03352,0.58081,0.00713
1993.0,99.74962368289012,166.81662171254828,557.0,1.0,0.0,0.0,0.0,0.0,2.60153,0.00077,0.01214,1.33569,0.02557,0.26485,0.00541
4328.0,36.03812384473198,889.8394802061962,2295.0,0.0,0.0,0.0,1.0,0.0,0.2793,0.00025,0.0041,0.06718,0.00683,0.03086,0.00243
2103.0,-2.9947693770803614,1552.6169669310334,1251.0,0.0,0.0,0.0,0.0,1.0,1.29801,0.00086,0.00884,0.56485,0.01782,0.13639,0.00557
6034.0,-2.4996685449121645,4856.8316537338615,3801.0,0.0,0.0,0.0,0.0,1.0,0.30603,0.00028,0.00368,0.15925,0.0083,0.03711,0.00223
1169.0,23.615911035072717,761.800962884813,724.0,0.0,0.0,0.0,0.0,1.0,2.43307,0.00085,0.01336,1.31193,0.02556,0.24567,0.00563
7948.0,100.7121288374434,1876.266493766396,4315.0,0.0,0.0,0.0,1.0,0.0,0.09549,0.00015,0.00225,0.0455,0.00338,0.01235,0.00107
8148.0,26.933603338242516,1051.173729577784,3253.0,0.0,1.0,0.0,0.0,0.0,4.23709,0.00104,0.01777,2.01617,0.03321,0.47181,0.00813
7641.0,-7.574008637612878,1948.592370993605,4523.0,1.0,0.0,0.0,0.0,0.0,4.42722,0.00104,0.01987,1.53085,0.03828,0.51157,0.17303
4929.0,13.237370663420572,267.1735432764377,933.0,0.0,0.0,0.0,1.0,0.0,4.23568,0.00113,0.01786,2.0598,0.03269,0.43949,0.00766
7637.0,109.3070577451879,2224.6818650481905,4520.0,0.0,0.0,1.0,0.0,0.0,1.65814,0.00062,0.01186,0.30246,0.02367,0.16283,0.00519
2089.0,15.380564863571086,254.079442436614,806.0,0.0,0.0,0.0,0.0,1.0,4.36457,0.00117,0.01629,2.19968,0.03326,0.46959,0.00958
4745.0,9.101791359325606,1464.6244653193407,2876.0,0.0,0.0,1.0,0.0,0.0,0.33116,0.00028,0.00418,0.11437,0.00773,0.0349,0.00336
4092.0,104.8743890518084,2353.3329318089386,2584.0,0.0,0.0,1.0,0.0,0.0,1.79226,0.00075,0.01263,0.92933,0.02226,0.17403,0.0051
2646.0,70.80272108843538,812.5728083013742,1617.0,1.0,0.0,0.0,0.0,0.0,1.21029,0.0005,0.00889,0.64343,0.01584,0.12534,0.00354
4873.0,98.33264929201724,3037.7023939389314,3038.0,0.0,1.0,0.0,0.0,0.0,0.48684,0.00036,0.00465,0.27418,0.01091,0.05565,0.00241
6389.0,28.45421818750978,1100.47052799243,2988.0,0.0,0.0,0.0,1.0,0.0,1.66091,0.00082,0.00994,0.89167,0.02009,0.16603,0.00562
8928.0,44.00224014336918,3771.192986055927,5038.0,1.0,0.0,0.0,0.0,0.0,2.96775,0.00081,0.01644,1.11304,0.02629,0.30624,0.00576
4400.0,99.84772727272728,1116.3498832413684,2596.0,1.0,0.0,0.0,0.0,0.0,5.58216,0.00156,0.02122,2.72024,0.04181,0.63915,0.00998
6904.0,55.10037659327926,4729.802187188206,4111.0,0.0,1.0,0.0,0.0,0.0,1.38008,0.00055,0.01022,0.69119,0.01973,0.14907,0.00458
8119.0,52.614484542431335,2138.9984317060216,4455.0,0.0,0.0,1.0,0.0,0.0,3.44341,0.00132,0.01592,1.81403,0.03054,0.36062,0.0082
4563.0,17.510190664036816,665.3128143787551,1932.0,0.0,0.0,0.0,1.0,0.0,4.45437,0.00112,0.02079,2.20604,0.03665,0.49493,0.00816
9024.0,59.65226063829788,819.9191791975529,2706.0,0.0,0.0,0.0,0.0,1.0,1.41781,0.00081,0.01167,0.50247,0.0168,0.15979,0.00401
5332.0,79.99437359339835,1095.3093096652246,2803.0,0.0,0.0,1.0,0.0,0.0,5.58947,0.00114,0.02448,1.43254,0.0403,0.63377,0.00885
8861.0,41.642703983749016,6124.423493941723,5664.0,0.0,0.0,0.0,0.0,1.0,1.93001,0.00067,0.01096,0.84745,0.02138,0.22527,0.00533
8197.0,62.49176527998048,2115.534338005528,4710.0,0.0,1.0,0.0,0.0,0.0,5.29762,0.00116,0.01954,2.90904,0.0417,0.71943,0.00777
6736.0,79.39118171021377,222.50796652188816,771.0,1.0,0.0,0.0,0.0,0.0,4.48232,0.00124,0.02115,2.23264,0.03603,0.49915,0.00761
7177.0,55.78890901490874,762.0983350317779,2464.0,0.0,0.0,0.0,1.0,0.0,3.13247,0.00083,0.01684,0.31419,0.02961,0.25336,0.00647
3514.0,72.32697780307342,374.88316802785977,1216.0,0.0,0.0,0.0,1.0,0.0,3.47656,0.00143,0.01492,1.03773,0.03142,0.39379,0.00637
4589.0,13.598823273044236,2199.458799715024,2886.0,1.0,0.0,0.0,0.0,0.0,0.87731,0.00065,0.0082,0.27585,0.0222,0.08914,0.00487
3297.0,34.87291477100394,1108.4892201338514,1951.0,0.0,1.0,0.0,0.0,0.0,1.42994,0.00064,0.00979,0.73265,0.01974,0.14232,0.00592
1615.0,52.90588235294118,707.3591481817998,878.0,1.0,0.0,0.0,0.0,0.0,0.71847,0.0004,0.00645,0.35136,0.01149,0.08555,0.00374
5593.0,2.7348471303414983,2505.6872360496736,3457.0,0.0,1.0,0.0,0.0,0.0,0.18635,0.0002,0.00332,0.07768,0.00483,0.02162,0.00274
6978.0,63.91114932645457,424.60361987232505,1458.0,1.0,0.0,0.0,0.0,0.0,2.09234,0.00154,0.01598,1.09084,0.02571,0.22695,0.00587
7570.0,6.540158520475561,5447.039522179109,4550.0,0.0,0.0,0.0,1.0,0.0,3.26125,0.00087,0.01581,0.5853,0.03078,0.2763,0.00594
2371.0,74.82918599746942,428.98626093500354,1174.0,0.0,0.0,1.0,0.0,0.0,3.89253,0.00134,0.01647,2.12074,0.03198,0.44047,0.00975
4195.0,64.39451728247914,2580.373813412027,2491.0,0.0,0.0,0.0,0.0,1.0,0.41788,0.00067,0.00495,0.15607,0.0106,0.03737,0.00277
8434.0,55.31029167654731,2741.9201527213186,4558.0,1.0,0.0,0.0,0.0,0.0,1.27805,0.00063,0.00895,0.72999,0.0198,0.15429,0.00537
5687.0,113.65975030771936,3838.228664720584,3312.0,0.0,0.0,0.0,0.0,1.0,5.19002,0.00123,0.01917,2.39864,0.03694,0.55055,0.1697
6588.0,11.731936854887676,2153.2152378346445,3757.0,1.0,0.0,0.0,0.0,0.0,2.17386,0.00073,0.01176,1.20024,0.0234,0.22505,0.0065
4794.0,22.88756779307468,587.855753054664,1839.0,1.0,0.0,0.0,0.0,0.0,2.91382,0.00086,0.0129,1.51845,0.03015,0.31657,0.0067
7918.0,64.54609749936853,3625.475792358058,4275.0,0.0,0.0,0.0,1.0,0.0,1.6072,0.00108,0.01234,0.55714,0.01878,0.17464,0.00594
1586.0,70.06683480453972,1075.9097716085762,921.0,1.0,0.0,0.0,0.0,0.0,4.28149,0.00104,0.01704,1.95779,0.03216,0.46612,0.0085
9629.0,35.703292138332124,3360.2490473357857,5931.0,0.0,0.0,1.0,0.0,0.0,0.1679,0.00027,0.00259,0.0798,0.00472,0.02023,0.00206
4935.0,8.52482269503546,3337.0053483286338,2910.0,0.0,0.0,0.0,1.0,0.0,6.22116,0.00191,0.02041,3.37389,0.04393,0.72528,0.01012
9750.0,91.17528205128204,3409.290362696266,6084.0,0.0,0.0,0.0,1.0,0.0,1.6421,0.00061,0.00985,0.83965,0.01962,0.18046,0.00559
6620.0,109.90166163141994,3551.668422776072,4040.0,0.0,1.0,0.0,0.0,0.0,6.37753,0.00125,0.02137,3.46773,0.04634,0.7339,0.00942
6850.0,34.07941605839416,578.4805234654458,1959.0,1.0,0.0,0.0,0.0,0.0,2.97886,0.00138,0.01444,1.5246,0.02866,0.30872,0.00695
5466.0,42.72246615440908,1260.557745690276,3013.0,0.0,0.0,0.0,0.0,1.0,3.17516,0.00151,0.01536,0.86596,0.03045,0.35736,0.00691
5427.0,-6.235673484429704,1867.124473571828,3328.0,0.0,0.0,0.0,0.0,1.0,2.01553,0.00073,0.01036,0.9219,0.02297,0.21585,0.00603
9461.0,14.562519818201036,6870.582287574148,5966.0,0.0,0.0,0.0,1.0,0.0,2.01327,0.00068,0.01175,1.16324,0.02209,0.21135,0.00645
9926.0,61.08583518033448,1548.8211255633682,4409.0,0.0,1.0,0.0,0.0,0.0,6.28242,0.00147,0.01957,3.34098,0.04303,0.86531,0.00989
3066.0,22.21395955642531,553.3988644822275,1495.0,1.0,0.0,0.0,0.0,0.0,6.71247,0.00225,0.02454,2.8136,0.04741,0.839,0.00892
6198.0,70.11519845111326,1030.6870489124185,2871.0,0.0,1.0,0.0,0.0,0.0,0.63336,0.00092,0.00691,0.26205,0.01321,0.06169,0.00359
1120.0,11.725,611.410629858176,603.0,0.0,0.0,0.0,1.0,0.0,2.70883,0.0008,0.01235,1.0658,0.02528,0.28523,0.00636
5208.0,39.85215053763441,1960.092148653408,3239.0,0.0,1.0,0.0,0.0,0.0,0.08829,0.0002,0.00208,0.0342,0.00372,0.0106,0.00119
